char,x,y,width,height,char_idx_in_line,line_idx,page,word
 ,815.0,326.0,15.0,31,46,2,page_10,
t,830.0,326.0,15.0,31,47,2,page_10,the
h,845.0,326.0,15.0,31,48,2,page_10,the
e,860.0,326.0,15.0,31,49,2,page_10,the
 ,875.0,326.0,15.0,31,50,2,page_10,
r,890.0,326.0,15.0,31,51,2,page_10,recorded
e,905.0,326.0,15.0,31,52,2,page_10,recorded
c,920.0,326.0,15.0,31,53,2,page_10,recorded
o,935.0,326.0,15.0,31,54,2,page_10,recorded
r,950.0,326.0,15.0,31,55,2,page_10,recorded
d,965.0,326.0,15.0,31,56,2,page_10,recorded
e,980.0,326.0,15.0,31,57,2,page_10,recorded
d,995.0,326.0,15.0,31,58,2,page_10,recorded
 ,1010.0,326.0,15.0,31,59,2,page_10,
d,1025.0,326.0,15.0,31,60,2,page_10,data
a,1040.0,326.0,15.0,31,61,2,page_10,data
t,1055.0,326.0,15.0,31,62,2,page_10,data
a,1070.0,326.0,15.0,31,63,2,page_10,data
 ,1085.0,326.0,15.0,31,64,2,page_10,
i,1100.0,326.0,15.0,31,65,2,page_10,is
s,1115.0,326.0,15.0,31,66,2,page_10,is
a,125.0,419.0,15.0,31,0,3,page_10,a
 ,140.0,419.0,15.0,31,1,3,page_10,
g,155.0,419.0,15.0,31,2,3,page_10,gold
o,170.0,419.0,15.0,31,3,3,page_10,gold
l,185.0,419.0,15.0,31,4,3,page_10,gold
d,200.0,419.0,15.0,31,5,3,page_10,gold
 ,215.0,419.0,15.0,31,6,3,page_10,
m,230.0,419.0,15.0,31,7,3,page_10,mine
i,245.0,419.0,15.0,31,8,3,page_10,mine
n,260.0,419.0,15.0,31,9,3,page_10,mine
e,275.0,419.0,15.0,31,10,3,page_10,mine
 ,290.0,419.0,15.0,31,11,3,page_10,
o,305.0,419.0,15.0,31,12,3,page_10,of
f,320.0,419.0,15.0,31,13,3,page_10,of
 ,335.0,419.0,15.0,31,14,3,page_10,
i,350.0,419.0,15.0,31,15,3,page_10,information
n,365.0,419.0,15.0,31,16,3,page_10,information
f,380.0,419.0,15.0,31,17,3,page_10,information
o,395.0,419.0,15.0,31,18,3,page_10,information
r,410.0,419.0,15.0,31,19,3,page_10,information
m,425.0,419.0,15.0,31,20,3,page_10,information
a,440.0,419.0,15.0,31,21,3,page_10,information
t,455.0,419.0,15.0,31,22,3,page_10,information
i,470.0,419.0,15.0,31,23,3,page_10,information
o,485.0,419.0,15.0,31,24,3,page_10,information
n,500.0,419.0,15.0,31,25,3,page_10,information
 ,515.0,419.0,15.0,31,26,3,page_10,
a,530.0,419.0,15.0,31,27,3,page_10,about
b,545.0,419.0,15.0,31,28,3,page_10,about
o,560.0,419.0,15.0,31,29,3,page_10,about
u,575.0,419.0,15.0,31,30,3,page_10,about
t,590.0,419.0,15.0,31,31,3,page_10,about
 ,605.0,419.0,15.0,31,32,3,page_10,
h,620.0,419.0,15.0,31,33,3,page_10,how
o,635.0,419.0,15.0,31,34,3,page_10,how
w,650.0,419.0,15.0,31,35,3,page_10,how
 ,665.0,419.0,15.0,31,36,3,page_10,
w,680.0,419.0,15.0,31,37,3,page_10,we
e,695.0,419.0,15.0,31,38,3,page_10,we
 ,710.0,419.0,15.0,31,39,3,page_10,
p,725.0,419.0,15.0,31,40,3,page_10,put
u,740.0,419.0,15.0,31,41,3,page_10,put
t,755.0,419.0,15.0,31,42,3,page_10,put
 ,770.0,419.0,15.0,31,43,3,page_10,
t,785.0,419.0,15.0,31,44,3,page_10,together
o,800.0,419.0,15.0,31,45,3,page_10,together
g,815.0,419.0,15.0,31,46,3,page_10,together
e,830.0,419.0,15.0,31,47,3,page_10,together
t,845.0,419.0,15.0,31,48,3,page_10,together
h,860.0,419.0,15.0,31,49,3,page_10,together
e,875.0,419.0,15.0,31,50,3,page_10,together
r,890.0,419.0,15.0,31,51,3,page_10,together
 ,905.0,419.0,15.0,31,52,3,page_10,
a,920.0,419.0,15.0,31,53,3,page_10,a
 ,935.0,419.0,15.0,31,54,3,page_10,
t,950.0,419.0,15.0,31,55,3,page_10,text's
e,965.0,419.0,15.0,31,56,3,page_10,text's
x,980.0,419.0,15.0,31,57,3,page_10,text's
t,995.0,419.0,15.0,31,58,3,page_10,text's
',1010.0,419.0,15.0,31,59,3,page_10,text's
s,1025.0,419.0,15.0,31,60,3,page_10,text's
m,125.0,512.0,15.0,31,0,4,page_10,meaning
e,140.0,512.0,15.0,31,1,4,page_10,meaning
a,155.0,512.0,15.0,31,2,4,page_10,meaning
n,170.0,512.0,15.0,31,3,4,page_10,meaning
i,185.0,512.0,15.0,31,4,4,page_10,meaning
n,200.0,512.0,15.0,31,5,4,page_10,meaning
g,215.0,512.0,15.0,31,6,4,page_10,meaning
 ,230.0,512.0,15.0,31,7,4,page_10,
a,245.0,512.0,15.0,31,8,4,page_10,and
n,260.0,512.0,15.0,31,9,4,page_10,and
d,275.0,512.0,15.0,31,10,4,page_10,and
 ,290.0,512.0,15.0,31,11,4,page_10,
g,305.0,512.0,15.0,31,12,4,page_10,grammatical
r,320.0,512.0,15.0,31,13,4,page_10,grammatical
a,335.0,512.0,15.0,31,14,4,page_10,grammatical
m,350.0,512.0,15.0,31,15,4,page_10,grammatical
m,365.0,512.0,15.0,31,16,4,page_10,grammatical
a,380.0,512.0,15.0,31,17,4,page_10,grammatical
t,395.0,512.0,15.0,31,18,4,page_10,grammatical
i,410.0,512.0,15.0,31,19,4,page_10,grammatical
c,425.0,512.0,15.0,31,20,4,page_10,grammatical
a,440.0,512.0,15.0,31,21,4,page_10,grammatical
l,455.0,512.0,15.0,31,22,4,page_10,grammatical
 ,470.0,512.0,15.0,31,23,4,page_10,
s,485.0,512.0,15.0,31,24,4,page_10,structures.
t,500.0,512.0,15.0,31,25,4,page_10,structures.
r,515.0,512.0,15.0,31,26,4,page_10,structures.
u,530.0,512.0,15.0,31,27,4,page_10,structures.
c,545.0,512.0,15.0,31,28,4,page_10,structures.
t,560.0,512.0,15.0,31,29,4,page_10,structures.
u,575.0,512.0,15.0,31,30,4,page_10,structures.
r,590.0,512.0,15.0,31,31,4,page_10,structures.
e,605.0,512.0,15.0,31,32,4,page_10,structures.
s,620.0,512.0,15.0,31,33,4,page_10,structures.
.,635.0,512.0,15.0,31,34,4,page_10,structures.
 ,650.0,512.0,15.0,31,35,4,page_10,
I,665.0,512.0,15.0,31,36,4,page_10,It
t,680.0,512.0,15.0,31,37,4,page_10,It
 ,695.0,512.0,15.0,31,38,4,page_10,
s,710.0,512.0,15.0,31,39,4,page_10,shows
h,725.0,512.0,15.0,31,40,4,page_10,shows
o,740.0,512.0,15.0,31,41,4,page_10,shows
w,755.0,512.0,15.0,31,42,4,page_10,shows
s,770.0,512.0,15.0,31,43,4,page_10,shows
 ,785.0,512.0,15.0,31,44,4,page_10,
w,800.0,512.0,15.0,31,45,4,page_10,which
h,815.0,512.0,15.0,31,46,4,page_10,which
i,830.0,512.0,15.0,31,47,4,page_10,which
c,845.0,512.0,15.0,31,48,4,page_10,which
h,860.0,512.0,15.0,31,49,4,page_10,which
 ,875.0,512.0,15.0,31,50,4,page_10,
p,890.0,512.0,15.0,31,51,4,page_10,parts
a,905.0,512.0,15.0,31,52,4,page_10,parts
r,920.0,512.0,15.0,31,53,4,page_10,parts
t,935.0,512.0,15.0,31,54,4,page_10,parts
s,950.0,512.0,15.0,31,55,4,page_10,parts
 ,965.0,512.0,15.0,31,56,4,page_10,
o,980.0,512.0,15.0,31,57,4,page_10,of
f,995.0,512.0,15.0,31,58,4,page_10,of
 ,1010.0,512.0,15.0,31,59,4,page_10,
t,1025.0,512.0,15.0,31,60,4,page_10,the
h,1040.0,512.0,15.0,31,61,4,page_10,the
e,1055.0,512.0,15.0,31,62,4,page_10,the
t,125.0,605.0,15.0,31,0,5,page_10,text
e,140.0,605.0,15.0,31,1,5,page_10,text
x,155.0,605.0,15.0,31,2,5,page_10,text
t,170.0,605.0,15.0,31,3,5,page_10,text
 ,185.0,605.0,15.0,31,4,5,page_10,
w,200.0,605.0,15.0,31,5,5,page_10,we
e,215.0,605.0,15.0,31,6,5,page_10,we
 ,230.0,605.0,15.0,31,7,5,page_10,
s,245.0,605.0,15.0,31,8,5,page_10,struggle
t,260.0,605.0,15.0,31,9,5,page_10,struggle
r,275.0,605.0,15.0,31,10,5,page_10,struggle
u,290.0,605.0,15.0,31,11,5,page_10,struggle
g,305.0,605.0,15.0,31,12,5,page_10,struggle
g,320.0,605.0,15.0,31,13,5,page_10,struggle
l,335.0,605.0,15.0,31,14,5,page_10,struggle
e,350.0,605.0,15.0,31,15,5,page_10,struggle
 ,365.0,605.0,15.0,31,16,5,page_10,
w,380.0,605.0,15.0,31,17,5,page_10,with
i,395.0,605.0,15.0,31,18,5,page_10,with
t,410.0,605.0,15.0,31,19,5,page_10,with
h,425.0,605.0,15.0,31,20,5,page_10,with
 ,440.0,605.0,15.0,31,21,5,page_10,
a,455.0,605.0,15.0,31,22,5,page_10,and
n,470.0,605.0,15.0,31,23,5,page_10,and
d,485.0,605.0,15.0,31,24,5,page_10,and
 ,500.0,605.0,15.0,31,25,5,page_10,
w,515.0,605.0,15.0,31,26,5,page_10,which
h,530.0,605.0,15.0,31,27,5,page_10,which
i,545.0,605.0,15.0,31,28,5,page_10,which
c,560.0,605.0,15.0,31,29,5,page_10,which
h,575.0,605.0,15.0,31,30,5,page_10,which
 ,590.0,605.0,15.0,31,31,5,page_10,
p,605.0,605.0,15.0,31,32,5,page_10,parts
a,620.0,605.0,15.0,31,33,5,page_10,parts
r,635.0,605.0,15.0,31,34,5,page_10,parts
t,650.0,605.0,15.0,31,35,5,page_10,parts
s,665.0,605.0,15.0,31,36,5,page_10,parts
 ,680.0,605.0,15.0,31,37,5,page_10,
a,695.0,605.0,15.0,31,38,5,page_10,are
r,710.0,605.0,15.0,31,39,5,page_10,are
e,725.0,605.0,15.0,31,40,5,page_10,are
 ,740.0,605.0,15.0,31,41,5,page_10,
e,755.0,605.0,15.0,31,42,5,page_10,easily
a,770.0,605.0,15.0,31,43,5,page_10,easily
s,785.0,605.0,15.0,31,44,5,page_10,easily
i,800.0,605.0,15.0,31,45,5,page_10,easily
l,815.0,605.0,15.0,31,46,5,page_10,easily
y,830.0,605.0,15.0,31,47,5,page_10,easily
 ,845.0,605.0,15.0,31,48,5,page_10,
r,860.0,605.0,15.0,31,49,5,page_10,readable.
e,875.0,605.0,15.0,31,50,5,page_10,readable.
a,890.0,605.0,15.0,31,51,5,page_10,readable.
d,905.0,605.0,15.0,31,52,5,page_10,readable.
a,920.0,605.0,15.0,31,53,5,page_10,readable.
b,935.0,605.0,15.0,31,54,5,page_10,readable.
l,950.0,605.0,15.0,31,55,5,page_10,readable.
e,965.0,605.0,15.0,31,56,5,page_10,readable.
.,980.0,605.0,15.0,31,57,5,page_10,readable.
 ,995.0,605.0,15.0,31,58,5,page_10,
I,1010.0,605.0,15.0,31,59,5,page_10,It
t,1025.0,605.0,15.0,31,60,5,page_10,It
 ,1040.0,605.0,15.0,31,61,5,page_10,
i,1055.0,605.0,15.0,31,62,5,page_10,is
s,1070.0,605.0,15.0,31,63,5,page_10,is
 ,1085.0,605.0,15.0,31,64,5,page_10,
u,1100.0,605.0,15.0,31,65,5,page_10,up
p,1115.0,605.0,15.0,31,66,5,page_10,up
t,125.0,698.0,15.0,31,0,6,page_10,to
o,140.0,698.0,15.0,31,1,6,page_10,to
 ,155.0,698.0,15.0,31,2,6,page_10,
t,170.0,698.0,15.0,31,3,6,page_10,the
h,185.0,698.0,15.0,31,4,6,page_10,the
e,200.0,698.0,15.0,31,5,6,page_10,the
 ,215.0,698.0,15.0,31,6,6,page_10,
r,230.0,698.0,15.0,31,7,6,page_10,researchers
e,245.0,698.0,15.0,31,8,6,page_10,researchers
s,260.0,698.0,15.0,31,9,6,page_10,researchers
e,275.0,698.0,15.0,31,10,6,page_10,researchers
a,290.0,698.0,15.0,31,11,6,page_10,researchers
r,305.0,698.0,15.0,31,12,6,page_10,researchers
c,320.0,698.0,15.0,31,13,6,page_10,researchers
h,335.0,698.0,15.0,31,14,6,page_10,researchers
e,350.0,698.0,15.0,31,15,6,page_10,researchers
r,365.0,698.0,15.0,31,16,6,page_10,researchers
s,380.0,698.0,15.0,31,17,6,page_10,researchers
 ,395.0,698.0,15.0,31,18,6,page_10,
t,410.0,698.0,15.0,31,19,6,page_10,to
o,425.0,698.0,15.0,31,20,6,page_10,to
 ,440.0,698.0,15.0,31,21,6,page_10,
l,455.0,698.0,15.0,31,22,6,page_10,later
a,470.0,698.0,15.0,31,23,6,page_10,later
t,485.0,698.0,15.0,31,24,6,page_10,later
e,500.0,698.0,15.0,31,25,6,page_10,later
r,515.0,698.0,15.0,31,26,6,page_10,later
 ,530.0,698.0,15.0,31,27,6,page_10,
e,545.0,698.0,15.0,31,28,6,page_10,explain
x,560.0,698.0,15.0,31,29,6,page_10,explain
p,575.0,698.0,15.0,31,30,6,page_10,explain
l,590.0,698.0,15.0,31,31,6,page_10,explain
a,605.0,698.0,15.0,31,32,6,page_10,explain
i,620.0,698.0,15.0,31,33,6,page_10,explain
n,635.0,698.0,15.0,31,34,6,page_10,explain
 ,650.0,698.0,15.0,31,35,6,page_10,
w,665.0,698.0,15.0,31,36,6,page_10,which
h,680.0,698.0,15.0,31,37,6,page_10,which
i,695.0,698.0,15.0,31,38,6,page_10,which
c,710.0,698.0,15.0,31,39,6,page_10,which
h,725.0,698.0,15.0,31,40,6,page_10,which
 ,740.0,698.0,15.0,31,41,6,page_10,
l,755.0,698.0,15.0,31,42,6,page_10,linguistic
i,770.0,698.0,15.0,31,43,6,page_10,linguistic
n,785.0,698.0,15.0,31,44,6,page_10,linguistic
g,800.0,698.0,15.0,31,45,6,page_10,linguistic
u,815.0,698.0,15.0,31,46,6,page_10,linguistic
i,830.0,698.0,15.0,31,47,6,page_10,linguistic
s,845.0,698.0,15.0,31,48,6,page_10,linguistic
t,860.0,698.0,15.0,31,49,6,page_10,linguistic
i,875.0,698.0,15.0,31,50,6,page_10,linguistic
c,890.0,698.0,15.0,31,51,6,page_10,linguistic
 ,905.0,698.0,15.0,31,52,6,page_10,
f,920.0,698.0,15.0,31,53,6,page_10,factors
a,935.0,698.0,15.0,31,54,6,page_10,factors
c,950.0,698.0,15.0,31,55,6,page_10,factors
t,965.0,698.0,15.0,31,56,6,page_10,factors
o,980.0,698.0,15.0,31,57,6,page_10,factors
r,995.0,698.0,15.0,31,58,6,page_10,factors
s,1010.0,698.0,15.0,31,59,6,page_10,factors
 ,1025.0,698.0,15.0,31,60,6,page_10,
c,1040.0,698.0,15.0,31,61,6,page_10,caused
a,1055.0,698.0,15.0,31,62,6,page_10,caused
u,1070.0,698.0,15.0,31,63,6,page_10,caused
s,1085.0,698.0,15.0,31,64,6,page_10,caused
e,1100.0,698.0,15.0,31,65,6,page_10,caused
d,1115.0,698.0,15.0,31,66,6,page_10,caused
w,125.0,791.0,15.0,31,0,7,page_10,which
h,140.0,791.0,15.0,31,1,7,page_10,which
i,155.0,791.0,15.0,31,2,7,page_10,which
c,170.0,791.0,15.0,31,3,7,page_10,which
h,185.0,791.0,15.0,31,4,7,page_10,which
 ,200.0,791.0,15.0,31,5,7,page_10,
t,215.0,791.0,15.0,31,6,7,page_10,type
y,230.0,791.0,15.0,31,7,7,page_10,type
p,245.0,791.0,15.0,31,8,7,page_10,type
e,260.0,791.0,15.0,31,9,7,page_10,type
 ,275.0,791.0,15.0,31,10,7,page_10,
o,290.0,791.0,15.0,31,11,7,page_10,of
f,305.0,791.0,15.0,31,12,7,page_10,of
 ,320.0,791.0,15.0,31,13,7,page_10,
e,335.0,791.0,15.0,31,14,7,page_10,eye
y,350.0,791.0,15.0,31,15,7,page_10,eye
e,365.0,791.0,15.0,31,16,7,page_10,eye
 ,380.0,791.0,15.0,31,17,7,page_10,
m,395.0,791.0,15.0,31,18,7,page_10,movements.
o,410.0,791.0,15.0,31,19,7,page_10,movements.
v,425.0,791.0,15.0,31,20,7,page_10,movements.
e,440.0,791.0,15.0,31,21,7,page_10,movements.
m,455.0,791.0,15.0,31,22,7,page_10,movements.
e,470.0,791.0,15.0,31,23,7,page_10,movements.
n,485.0,791.0,15.0,31,24,7,page_10,movements.
t,500.0,791.0,15.0,31,25,7,page_10,movements.
s,515.0,791.0,15.0,31,26,7,page_10,movements.
.,530.0,791.0,15.0,31,27,7,page_10,movements.
T,125.0,140.0,15.0,31,0,0,page_11,The
h,140.0,140.0,15.0,31,1,0,page_11,The
e,155.0,140.0,15.0,31,2,0,page_11,The
 ,170.0,140.0,15.0,31,3,0,page_11,
m,185.0,140.0,15.0,31,4,0,page_11,motivation
o,200.0,140.0,15.0,31,5,0,page_11,motivation
t,215.0,140.0,15.0,31,6,0,page_11,motivation
i,230.0,140.0,15.0,31,7,0,page_11,motivation
v,245.0,140.0,15.0,31,8,0,page_11,motivation
a,260.0,140.0,15.0,31,9,0,page_11,motivation
t,275.0,140.0,15.0,31,10,0,page_11,motivation
i,290.0,140.0,15.0,31,11,0,page_11,motivation
o,305.0,140.0,15.0,31,12,0,page_11,motivation
n,320.0,140.0,15.0,31,13,0,page_11,motivation
 ,335.0,140.0,15.0,31,14,0,page_11,
b,350.0,140.0,15.0,31,15,0,page_11,behind
e,365.0,140.0,15.0,31,16,0,page_11,behind
h,380.0,140.0,15.0,31,17,0,page_11,behind
i,395.0,140.0,15.0,31,18,0,page_11,behind
n,410.0,140.0,15.0,31,19,0,page_11,behind
d,425.0,140.0,15.0,31,20,0,page_11,behind
 ,440.0,140.0,15.0,31,21,0,page_11,
M,455.0,140.0,15.0,31,22,0,page_11,MultiplEYE
u,470.0,140.0,15.0,31,23,0,page_11,MultiplEYE
l,485.0,140.0,15.0,31,24,0,page_11,MultiplEYE
t,500.0,140.0,15.0,31,25,0,page_11,MultiplEYE
i,515.0,140.0,15.0,31,26,0,page_11,MultiplEYE
p,530.0,140.0,15.0,31,27,0,page_11,MultiplEYE
l,545.0,140.0,15.0,31,28,0,page_11,MultiplEYE
E,560.0,140.0,15.0,31,29,0,page_11,MultiplEYE
Y,575.0,140.0,15.0,31,30,0,page_11,MultiplEYE
E,590.0,140.0,15.0,31,31,0,page_11,MultiplEYE
 ,605.0,140.0,15.0,31,32,0,page_11,
i,620.0,140.0,15.0,31,33,0,page_11,is
s,635.0,140.0,15.0,31,34,0,page_11,is
 ,650.0,140.0,15.0,31,35,0,page_11,
t,665.0,140.0,15.0,31,36,0,page_11,that
h,680.0,140.0,15.0,31,37,0,page_11,that
a,695.0,140.0,15.0,31,38,0,page_11,that
t,710.0,140.0,15.0,31,39,0,page_11,that
 ,725.0,140.0,15.0,31,40,0,page_11,
e,740.0,140.0,15.0,31,41,0,page_11,eye-tracking
y,755.0,140.0,15.0,31,42,0,page_11,eye-tracking
e,770.0,140.0,15.0,31,43,0,page_11,eye-tracking
-,785.0,140.0,15.0,31,44,0,page_11,eye-tracking
t,800.0,140.0,15.0,31,45,0,page_11,eye-tracking
r,815.0,140.0,15.0,31,46,0,page_11,eye-tracking
a,830.0,140.0,15.0,31,47,0,page_11,eye-tracking
c,845.0,140.0,15.0,31,48,0,page_11,eye-tracking
k,860.0,140.0,15.0,31,49,0,page_11,eye-tracking
i,875.0,140.0,15.0,31,50,0,page_11,eye-tracking
n,890.0,140.0,15.0,31,51,0,page_11,eye-tracking
g,905.0,140.0,15.0,31,52,0,page_11,eye-tracking
 ,920.0,140.0,15.0,31,53,0,page_11,
d,935.0,140.0,15.0,31,54,0,page_11,data
a,950.0,140.0,15.0,31,55,0,page_11,data
t,965.0,140.0,15.0,31,56,0,page_11,data
a,980.0,140.0,15.0,31,57,0,page_11,data
 ,995.0,140.0,15.0,31,58,0,page_11,
i,1010.0,140.0,15.0,31,59,0,page_11,is
s,1025.0,140.0,15.0,31,60,0,page_11,is
 ,1040.0,140.0,15.0,31,61,0,page_11,
s,1055.0,140.0,15.0,31,62,0,page_11,still
t,1070.0,140.0,15.0,31,63,0,page_11,still
i,1085.0,140.0,15.0,31,64,0,page_11,still
l,1100.0,140.0,15.0,31,65,0,page_11,still
l,1115.0,140.0,15.0,31,66,0,page_11,still
s,125.0,233.0,15.0,31,0,1,page_11,"sparse,"
p,140.0,233.0,15.0,31,1,1,page_11,"sparse,"
a,155.0,233.0,15.0,31,2,1,page_11,"sparse,"
r,170.0,233.0,15.0,31,3,1,page_11,"sparse,"
s,185.0,233.0,15.0,31,4,1,page_11,"sparse,"
e,200.0,233.0,15.0,31,5,1,page_11,"sparse,"
",",215.0,233.0,15.0,31,6,1,page_11,"sparse,"
 ,230.0,233.0,15.0,31,7,1,page_11,
e,245.0,233.0,15.0,31,8,1,page_11,especially
s,260.0,233.0,15.0,31,9,1,page_11,especially
p,275.0,233.0,15.0,31,10,1,page_11,especially
e,290.0,233.0,15.0,31,11,1,page_11,especially
c,305.0,233.0,15.0,31,12,1,page_11,especially
i,320.0,233.0,15.0,31,13,1,page_11,especially
a,335.0,233.0,15.0,31,14,1,page_11,especially
l,350.0,233.0,15.0,31,15,1,page_11,especially
l,365.0,233.0,15.0,31,16,1,page_11,especially
y,380.0,233.0,15.0,31,17,1,page_11,especially
 ,395.0,233.0,15.0,31,18,1,page_11,
f,410.0,233.0,15.0,31,19,1,page_11,for
